6,6,9
8,25,368
7,39,670
16,35,3568
25,25,4564
11,22,524
22,32,5899
15,15,498
11,25,751
22,35,7525
16,32,3238
8,40,1059
35,40,26805
21,24,2890
12,34,1649
8,9,78
26,33,8932
15,23,1205
7,37,564
11,13,207
11,14,201
7,30,376
26,34,9801
15,24,1295
21,23,2557
12,33,1476
32,33,20387
6,7,10
21,40,13354
19,28,4138
8,24,421
15,40,8514
32,34,16635
8,23,327
19,19,1371
19,26,3068
8,15,179
6,9,65
29,29,8792
8,12,67
19,21,1692
21,22,2323
12,32,1665
26,35,11453
15,25,1523
11,15,248
7,31,389
7,36,539
11,12,161
8,8,31
26,32,8112
15,22,1034
21,25,3075
12,35,1871
16,33,3618
11,24,699
22,34,6903
7,38,617
31,40,21935
11,23,561
22,33,7099
16,34,3623
33,33,15383
20,40,8492
18,28,2993
9,24,418
14,40,4402
33,34,17524
9,23,371
18,19,1421
18,26,2475
9,15,172
28,29,8222
9,12,92
18,21,1531
14,25,1256
27,35,11921
13,32,1720
20,22,2230
10,15,194
6,31,279
6,36,390
10,12,121
13,35,2354
20,25,3004
14,22,1175
27,32,10483
23,34,19452
10,24,1605
17,33,5328
14,14,523
6,38,722
30,40,44634
24,24,5400
17,34,5023
23,33,7259
10,23,489
10,40,1725
28,28,8004
9,13,114
18,20,1509
24,40,13445
18,18,1469
18,27,5075
9,14,363
33,35,33280
9,22,351
18,29,3136
9,25,470
6,39,443
23,32,6705
10,22,384
24,25,4592
17,35,4359
14,15,425
17,32,5277
23,35,13603
10,25,717
9,40,1501
34,40,30665
14,23,1071
27,33,14037
13,34,2011
20,24,2523
6,37,385
10,13,119
10,14,177
6,30,229
13,33,1797
20,23,3032
14,24,1873
27,34,12046
18,30,3194
28,38,16110
30,33,15980
23,40,15060
18,37,7875
17,40,7504
30,34,17557
7,8,27
9,32,1007
28,36,15500
28,31,9221
9,35,1401
34,35,21570
18,39,6216
13,15,368
17,25,1809
24,35,9359
10,32,1016
6,16,72
6,29,215
6,11,29
9,9,52
10,35,1358
23,25,5633
17,22,2083
24,32,9940
6,27,261
20,34,5880
13,24,1019
14,33,2321
6,18,108
33,40,24958
14,34,2950
20,33,6102
13,23,881
38,38,34121
6,20,116
9,34,917
28,30,9522
18,38,7694
13,40,3538
34,34,22316
28,37,17348
7,9,44
9,33,1101
27,40,20930
18,36,6305
30,35,15490
18,31,3750
30,32,12249
7,7,18
28,39,17384
38,39,30353
6,21,140
20,32,5432
13,22,794
14,35,2620
14,32,2065
20,35,6489
13,25,1102
6,26,196
6,19,92
13,13,240
6,10,24
37,40,37142
17,23,2493
24,33,9293
10,34,1102
23,24,3613
10,33,954
23,23,3151
17,24,1778
24,34,10297
6,17,140
13,14,597
6,28,279
8,34,810
29,30,13442
19,38,9315
12,40,5250
29,37,20678
8,33,771
26,40,17459
19,36,5474
31,35,15637
19,31,3711
31,32,13016
29,39,36465
7,21,269
39,39,58008
15,35,3901
12,22,826
21,32,5395
12,25,942
21,35,7342
15,32,2636
7,26,281
7,19,133
12,13,203
36,40,30426
7,10,45
22,24,3102
11,34,1427
25,33,8027
16,23,1510
25,34,8754
16,24,1620
22,23,2839
11,33,1246
7,17,124
12,14,237
7,28,321
19,30,3920
29,38,17139
31,33,13256
22,40,11400
19,37,6324
16,40,4964
31,34,16514
8,32,591
29,36,14345
29,31,9855
8,35,771
35,35,20402
19,39,7169
12,15,341
22,22,2706
11,32,1208
25,35,9609
16,25,1691
7,16,123
7,29,367
7,11,42
25,32,7386
16,22,1300
22,25,3659
11,35,1751
12,12,165
7,27,274
15,33,2812
12,24,875
21,34,6878
7,18,126
32,40,23030
12,23,820
21,33,5726
15,34,3002
7,20,154
26,39,13802
15,29,1961
11,19,393
15,16,717
16,31,2713
11,26,1274
22,36,8440
21,29,4693
12,39,2434
11,21,523
22,31,5778
16,36,3960
25,26,5234
11,28,996
22,38,9559
15,18,698
29,40,19479
11,17,303
7,33,410
12,30,1257
26,37,12080
15,27,1659
16,38,4460
25,28,5940
26,30,7310
15,20,881
21,27,4021
12,37,2190
7,34,520
8,28,455
19,24,2303
8,17,155
36,37,24909
39,40,36011
8,10,54
19,23,1956
32,38,21989
8,19,197
8,26,381
32,36,20175
8,21,235
36,39,29043
16,39,4985
25,29,7285
7,35,543
11,11,105
21,26,4329
12,36,2273
26,31,8371
15,21,1012
15,19,772
11,29,1051
22,39,9186
26,36,11262
15,26,1635
21,21,2171
12,31,1422
11,16,260
7,32,448
21,28,4006
12,38,2217
19,40,7190
16,37,4256
25,27,5610
11,20,413
22,30,5173
11,18,348
26,38,13808
15,28,2625
11,27,1061
22,37,8675
16,30,2702
15,17,633
32,37,20071
8,20,237
36,38,26762
8,18,172
8,27,1032
36,36,27442
32,39,23079
8,11,55
19,22,1923
8,29,461
19,25,2799
8,16,497
24,29,16693
17,39,9459
6,35,326
10,11,96
14,21,797
27,31,8931
13,36,2767
20,26,4504
14,19,799
23,39,15833
10,29,1100
13,31,2112
20,21,1895
14,26,1519
27,36,14669
10,16,255
6,32,313
13,38,2952
20,28,3557
18,40,6484
23,30,12791
10,20,843
24,27,11753
17,37,7097
10,18,1013
14,28,4789
27,38,25431
17,30,3599
23,37,10091
10,27,764
14,17,546
33,37,27029
37,38,36242
9,20,399
9,18,247
9,27,564
33,39,29787
9,11,77
18,22,2247
9,29,991
18,25,2597
9,16,220
14,29,3347
27,39,16772
10,19,331
14,16,515
23,36,9048
10,26,734
17,31,3043
13,39,3253
20,29,3930
24,26,4788
17,36,6823
23,31,6241
10,21,401
23,38,13671
10,28,884
28,40,22964
14,18,684
10,17,260
6,33,368
14,27,1863
27,37,16919
13,30,1793
20,20,1614
24,28,5286
17,38,5033
13,37,2930
20,27,4483
14,20,1094
27,30,8654
6,34,350
10,10,104
9,28,620
18,24,1924
9,17,225
37,37,25927
9,10,73
38,40,38366
18,23,2416
33,38,25396
9,19,262
9,26,513
33,36,19719
37,39,31134
9,21,372
